Type,ID,Text
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",7,"is also responsible for making decisions for network and cybersecurity defensive measures that protect the confidentiality, integrity, and availability of gw it resources. in addition to the responsibilities of gw it, authorized users play an important role in mitigating cybersecurity risk while using gw it resources both on campus and when accessing gw it resources remotely. authorized users are required to: comply with gw’s acceptable"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",8,"and when accessing gw it resources remotely. authorized users are required to: comply with gw’s acceptable use of it resources policy. comply with gw’s identity and access management policy and standards. complete assigned security awareness training. understand and observe their responsibilities related to their stewardship of data and services, including compliance with the university’s data classification and protection guide. home policies find policy alphabetical policy"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",9,"including compliance with the university’s data classification and protection guide. home policies find policy alphabetical policy listing cybersecurity risk policy |ethics compliance reporting policies conflicts of interest commitment protection of minors about us 12/7/25, 9:10 am cybersecurity risk policy office of ethics, compliance, and risk the george washington university 1/3 safeguard the confidentiality, integrity, and availability of the university’s information residing on or connected to"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",10,"1/3 safeguard the confidentiality, integrity, and availability of the university’s information residing on or connected to gw it resources. only use university-managed or approved devices to conduct gw activities, to the greatest extent possible. in circumstances when non-gw-managed device is used to conduct gw activities, follow the university’s data classification and protection guide. have all software or hardware to be used on the university network"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",11,"classification and protection guide. have all software or hardware to be used on the university network reviewed or assessed by gw it consistent with the procure to pay purchasing review process prior to the acquisition or installation. in addition, authorized users conducting research activities may unintentionally be at greater risk of exposure to malware or other vulnerabilities that may degrade gw it resources and put"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",12,"risk of exposure to malware or other vulnerabilities that may degrade gw it resources and put gw research information at risk for fraud, theft, or misappropriation. accordingly, research activities that involve use of gw it resources must be conducted in compliance with university policies, office of vice provost of research requirements, and applicable laws and regulations. this may include, but is not limited to, agreements"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",13,"research requirements, and applicable laws and regulations. this may include, but is not limited to, agreements and plans that outline data use and protection and obtaining the appropriate security reviews and approvals prior to project initiation. enforcement and penalties non-compliance with this policy may result in restriction and possible loss of access to gw it resources. non-compliance may also result in disciplinary action up to"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",14,"loss of access to gw it resources. non-compliance may also result in disciplinary action up to and including termination (employees) or suspension/expulsion (students). definitions authorized users: all university students, faculty, and staff. it also applies to all other individuals and entities granted use of gw it resources, including, but not limited to, contractors, temporary employees, sponsored researchers, affiliates, visitors, and volunteers. gw it resources: any"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",15,"not limited to, contractors, temporary employees, sponsored researchers, affiliates, visitors, and volunteers. gw it resources: any technology resource or equipment that supports one or more functional objectives of the university. this includes any system, service, or physical facility owned, contracted, or managed by the university to acquire, store, process, transmit, scan, receive, or dispose of data or information (e.g., software, computers, mobile phones, tablets, storage"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",16,"transmit, scan, receive, or dispose of data or information (e.g., software, computers, mobile phones, tablets, storage devices necessary for security and surveillance). related information acceptable use of it resources policy gw it cybersecurity risk management standards procurement policy data classification and protection guide privacy of personal information policy privacy of student records records management policy contacts contact phone number email address gw information security 202-994-4948"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",17,"of student records records management policy contacts contact phone number email address gw information security 202-994-4948 infosec@gwu.edu 12/7/25, 9:10 am cybersecurity risk policy office of ethics, compliance, and risk the george washington university 2/3 mailto:infosec@gwu.edu responsible university official: vice provost for libraries and information technology responsible office: gw information technology origination date: october 18, 2023 last material change: n/a next scheduled review: august 2025 to"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",18,"technology origination date: october 18, 2023 last material change: n/a next scheduled review: august 2025 to provide feedback on this policy, please contact the responsible office(s) listed above or the office of ethics, compliance, and risk. more information describing university policies is outlined in the university policy principles. noncompliance with this policy can be reported through this website. office of ethics, compliance, and risk email"
"Cybersecurity Risk Policy _ Office of Ethics, Compliance, and Risk _ The George Washington University",19,"with this policy can be reported through this website. office of ethics, compliance, and risk email the office report concern call the office campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 12/7/25, 9:10 am cybersecurity risk policy office of ethics, compliance, and risk the george washington university 3/3 mailto:comply@gwu.edu"
Data Classification Guide _ GW Information Technology _ The George Washington University,1,"data classification guide gw information technology the george washington university information technology get help explore tools services tools services by category administrative and business business capability and process automation data, reporting, and analytics data management business intelligence services data integration data lake data governance data reporting institutional data data governance center data classification protection data classification guide data protection guide data quality data stewardship data"
Data Classification Guide _ GW Information Technology _ The George Washington University,2,governance center data classification protection data classification guide data protection guide data quality data stewardship data sharing data awareness financial and procurement systems human resource systems student information systems communication and collaboration desktop and mobile computing it professional services information security infrastructure data classification guide data classification is the means used to define and categorize files and critical business information based on the data’s level
Data Classification Guide _ GW Information Technology _ The George Washington University,3,"means used to define and categorize files and critical business information based on the data’s level of sensitivity, value and criticality, including the scope in which the data can be shared. gw institutional data classification levels are regulated, home explore tools services tools services by category administrative and business data, reporting, and analytics data management data governance data classification protection data classification guide |get started"
Data Classification Guide _ GW Information Technology _ The George Washington University,4,"data, reporting, and analytics data management data governance data classification protection data classification guide |get started support security academic technology explore tools services gw status about 11/19/25, 5:32 am data classification guide gw information technology the george washington university 1/4 research teaching and learning for faculty for staff for students for researchers for alumni for affiliates for visitors restricted and public. classification level description regulated"
Data Classification Guide _ GW Information Technology _ The George Washington University,5,"students for researchers for alumni for affiliates for visitors restricted and public. classification level description regulated regulated data is information that is protected by local, national, or international statute or regulation mandating certain restrictions. regulated information constitutes an area of critical concern because of the severe risk to the university, its affiliates and to individuals, should information be inappropriately accessed, altered, disclosed or destroyed. regulated"
Data Classification Guide _ GW Information Technology _ The George Washington University,6,"university, its affiliates and to individuals, should information be inappropriately accessed, altered, disclosed or destroyed. regulated information requires strict control, very limited access and disclosure, which may be subject to legal restrictions. access to regulated data must be limited to authorized university employees (staff and faculty) with valid business need. where access to regulated data has been authorized, use of such data shall be limited"
Data Classification Guide _ GW Information Technology _ The George Washington University,7,"need. where access to regulated data has been authorized, use of such data shall be limited to the purpose required to perform university business. authorized users must respect the confidentiality and privacy of individuals whose regulated information they access, observe ethical restrictions that apply to the information they access, and abide by applicable laws and policies with respect to accessing, using, or disclosing information. examples"
Data Classification Guide _ GW Information Technology _ The George Washington University,8,"and abide by applicable laws and policies with respect to accessing, using, or disclosing information. examples of regulated data include: student academic and financial records, regulated by the family educational rights and privacy act (ferpa). government-issued identification numbers, including social security numbers, driver license numbers, and passport numbers. individuals financial account numbers, including credit card numbers and bank account numbers. data, information, or technical specifications"
Data Classification Guide _ GW Information Technology _ The George Washington University,9,"financial account numbers, including credit card numbers and bank account numbers. data, information, or technical specifications not in the public domain that are regulated by export control laws, excluding technology or software that arises during, or results from, fundamental research under section 734.8 of the export administration regulations (ear). data owners in partnership with their appointed data stewards are responsible for implementing appropriate managerial, operational,"
Data Classification Guide _ GW Information Technology _ The George Washington University,10,"data owners in partnership with their appointed data stewards are responsible for implementing appropriate managerial, operational, physical, and role-based controls. consult with the gw data governance team and gw information technology, for guidance or questions regarding access to, use of, transmission of, and disposal of regulated information (data protection guide) restricted restricted data is information that is not generally available to the public, but deemed"
Data Classification Guide _ GW Information Technology _ The George Washington University,11,"guide) restricted restricted data is information that is not generally available to the public, but deemed confidential due to university policies, contracts, regulations or due to proprietary considerations. access to restricted data must be limited to appropriate university faculty, staff, students, or other authorized users with valid business need. this information must be protected from unauthorized access, use, or disclosure. if disclosed, altered or destroyed,"
Data Classification Guide _ GW Information Technology _ The George Washington University,12,"this information must be protected from unauthorized access, use, or disclosure. if disclosed, altered or destroyed, restricted data could cause moderate adverse impact to the individual, university or its affiliates. examples of restricted data include: payroll and tax information, performance appraisals legal records and contracts; general ledger data, facilities records internal directory information 11/19/25, 5:32 am data classification guide gw information technology the george washington"
Data Classification Guide _ GW Information Technology _ The George Washington University,13,"records internal directory information 11/19/25, 5:32 am data classification guide gw information technology the george washington university 2/4 classification level description public public data is information that can be freely used, reused and redistributed by anyone with no existing local, national or international legal restrictions on access or usage. security controls are required to protect public data, against unauthorized modification or destruction. if altered or"
Data Classification Guide _ GW Information Technology _ The George Washington University,14,"security controls are required to protect public data, against unauthorized modification or destruction. if altered or destroyed, public data would cause little or no adverse impact to the university, its affiliates, or the individual. example of public data include: announcements and press releases public event information public directories and maps view examples of regulated and restricted data types. submit request ithelp@gwu.edu view my tickets reset"
Data Classification Guide _ GW Information Technology _ The George Washington University,15,"maps view examples of regulated and restricted data types. submit request ithelp@gwu.edu view my tickets reset password classroom support classroom search phone 24 hours days week walk-in walk-in support centers knowledge base explore our knowledge base for how-to articles and guides. it help academic center washington, dc 20052 ithelp@gwu.edu 11/19/25, 5:32 am data classification guide gw information technology the george washington university 3/4 mailto:ithelp@gwu.edu mailto:ithelp@gwu.edu"
Data Classification Guide _ GW Information Technology _ The George Washington University,16,"11/19/25, 5:32 am data classification guide gw information technology the george washington university 3/4 mailto:ithelp@gwu.edu mailto:ithelp@gwu.edu campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 11/19/25, 5:32 am data classification guide gw information technology the george washington university 4/4"
Data Protection Guide _ GW Information Technology _ The George Washington University,1,"data protection guide gw information technology the george washington university information technology get help explore tools services tools services by category administrative and business business capability and process automation data, reporting, and analytics data management business intelligence services data integration data lake data governance data reporting institutional data data governance center data classification protection data classification guide data protection guide data quality data stewardship data"
Data Protection Guide _ GW Information Technology _ The George Washington University,2,"governance center data classification protection data classification guide data protection guide data quality data stewardship data sharing data awareness financial and procurement systems human resource systems student information systems communication and collaboration desktop and mobile computing it professional services information security infrastructure data protection guide protecting gw institutional data from unauthorized access or use is critical to maintaining the confidentiality, integrity, and availability of all"
Data Protection Guide _ GW Information Technology _ The George Washington University,3,"from unauthorized access or use is critical to maintaining the confidentiality, integrity, and availability of all data stored, processed, printed, and/or transmitted by faculty, staff and, where applicable, third parties. throughout its lifecycle, institutional data must be protected in manner that is consistent with contractual or legal requirements. additionally, data protection measures must be reasonable and appropriate for the classification level. for example, document that"
Data Protection Guide _ GW Information Technology _ The George Washington University,4,"data protection measures must be reasonable and appropriate for the classification level. for example, document that contains regulated and public information must be managed and protected in accordance with requirements for regulated information. this guide outlines data protection measures for gw institutional data. when procuring software or third-party services that will involve access to or use of institutional data, faculty and staff are required to"
Data Protection Guide _ GW Information Technology _ The George Washington University,5,"that will involve access to or use of institutional data, faculty and staff are required to follow gw’s procurement process to ensure compliance with gw privacy and security protocols. view physical security best practices. data category risk level regulated high risk restricted medium risk public low risk network all network traffic must be encrypted in transit using at least tls v1.1.(tls v1.2 is strongly encouraged)."
Data Protection Guide _ GW Information Technology _ The George Washington University,6,"network traffic must be encrypted in transit using at least tls v1.1.(tls v1.2 is strongly encouraged). it’s always preferable to use the strongest cipher available when transmitting regulated information, especially when transmitting to third party. all network traffic must be encrypted in transit using at least tls v1.1.(tls v1.2 is strongly encouraged). no limitations workstations or mobile devices gw-owned or approved (desktop, laptop, phone, tablet)"
Data Protection Guide _ GW Information Technology _ The George Washington University,7,"is strongly encouraged). no limitations workstations or mobile devices gw-owned or approved (desktop, laptop, phone, tablet) regulated data may be accessed and processed using gw-owned or approved workstations or mobile devices (such devices are configured and managed by the university and must be encrypted). the following security controls must be in place: strong password encryption remote wiping capability registered and managed by the gw it"
Data Protection Guide _ GW Information Technology _ The George Washington University,8,be in place: strong password encryption remote wiping capability registered and managed by the gw it mobile device management service. restricted data may be be accessed and processed using gw owned or approved workstations or mobile devices (such devices are configured and managed by the university and must be encrypted). the following security controls must be in place: strong password encryption remote wiping capability registered
Data Protection Guide _ GW Information Technology _ The George Washington University,9,"encrypted). the following security controls must be in place: strong password encryption remote wiping capability registered and managed by the gw it mobile device management service. no limitations home explore tools services tools services by category administrative and business data, reporting, and analytics data management data governance data classification protection data protection guide |get started support security academic technology explore tools services gw status about"
Data Protection Guide _ GW Information Technology _ The George Washington University,10,"protection data protection guide |get started support security academic technology explore tools services gw status about 12/7/25, 9:48 am data protection guide gw information technology the george washington university 1/7 research teaching and learning for faculty for staff for students for researchers for alumni for affiliates for visitors data category risk level regulated high risk restricted medium risk public low risk personally owned devices (desktop,"
Data Protection Guide _ GW Information Technology _ The George Washington University,11,"category risk level regulated high risk restricted medium risk public low risk personally owned devices (desktop, laptop, phone, tablet) regulated information may not be downloaded, stored or synchronized on personally owned workstations or mobile devices. gw storage systems approved for regulated information may be accessed but not installed. requirements for accessing regulated information from personally owned workstations or mobile devices are: full disk encryption (fde)"
Data Protection Guide _ GW Information Technology _ The George Washington University,12,for accessing regulated information from personally owned workstations or mobile devices are: full disk encryption (fde) use of vpn (use the gw vpn when working remotely and accessing regulated data.) must be password protected anti-virus anti- spyware software must be active and maintained up to date updates for all installed software should be installed within reasonable period firmware and driver updates should be installed within
Data Protection Guide _ GW Information Technology _ The George Washington University,13,"installed software should be installed within reasonable period firmware and driver updates should be installed within reasonable period restricted information may not be downloaded, stored or synchronized on personally owned workstations or mobile devices. gw storage systems approved for restricted information may be accessed but not installed. requirements for accessing restricted information from personally owned workstations or mobile devices are: full disk encryption (fde) use"
Data Protection Guide _ GW Information Technology _ The George Washington University,14,accessing restricted information from personally owned workstations or mobile devices are: full disk encryption (fde) use of vpn (use the gw vpn when working remotely and accessing restricted data.) must be password protected anti-virus anti- spyware software must be active and maintained up to date updates for all installed software should be installed within reasonable period firmware and driver updates should be installed within reasonable
Data Protection Guide _ GW Information Technology _ The George Washington University,15,"software should be installed within reasonable period firmware and driver updates should be installed within reasonable period no limitations 12/7/25, 9:48 am data protection guide gw information technology the george washington university 2/7 data category risk level regulated high risk restricted medium risk public low risk storage regulated information may be stored only on gw it hosted or approved servers or services (such as file"
Data Protection Guide _ GW Information Technology _ The George Washington University,16,"may be stored only on gw it hosted or approved servers or services (such as file sharing or collaboration services, cloud- based services, cloud-based back-up and recovery services, etc.) documents containing regulated data may be stored in the following gw systems: gw box gw documents (documentum) never store regulated information on laptops or mobile devices, including usb and external hard drives. regulated data in physical"
Data Protection Guide _ GW Information Technology _ The George Washington University,17,"information on laptops or mobile devices, including usb and external hard drives. regulated data in physical form (paper, media) should be secured (locked) at all times and access should be restricted only to authorized users, with legitimate business need. restricted data may be stored on departmental, gw it hosted or approved cloud-based systems. documents containing restricted data may be stored in the following gw systems:"
Data Protection Guide _ GW Information Technology _ The George Washington University,18,"or approved cloud-based systems. documents containing restricted data may be stored in the following gw systems: gw box gw google drive gw sharepoint gw ms teams gw documents (documentum) restricted data in physical form (paper, media) should be secured at all times and access should be restricted only to authorized users, with legitimate business need. no limitations access access to regulated data must be limited"
Data Protection Guide _ GW Information Technology _ The George Washington University,19,"authorized users, with legitimate business need. no limitations access access to regulated data must be limited to only authorized individuals (staff, faculty), who have legitimate reason to access it (on business “need to know” basis). data custodians are responsible for all access and permissions to regulated data in their custody. data custodians must: determine who needs access to the regulated data in their custody and"
Data Protection Guide _ GW Information Technology _ The George Washington University,20,"custody. data custodians must: determine who needs access to the regulated data in their custody and what permission level needed for each individual. follow the principle of least privilege: give individuals the lowest permission levels needed to perform their assigned tasks. periodically review access to the access to restricted data must be limited to only authorized individuals (staff, faculty), who have legitimate reason to access"
Data Protection Guide _ GW Information Technology _ The George Washington University,21,"data must be limited to only authorized individuals (staff, faculty), who have legitimate reason to access it. data custodians are responsible for all access and permissions to restricted data in their custody. data custodians must: determine who needs access to the restricted data in their custody and what permission level needed for each individual. follow the principle of least privilege: give individuals the lowest permission"
Data Protection Guide _ GW Information Technology _ The George Washington University,22,"level needed for each individual. follow the principle of least privilege: give individuals the lowest permission levels needed to perform their assigned tasks. no limitations 12/7/25, 9:48 am data protection guide gw information technology the george washington university 3/7 data category risk level regulated high risk restricted medium risk public low risk regulated data in their custody. 12/7/25, 9:48 am data protection guide gw information"
Data Protection Guide _ GW Information Technology _ The George Washington University,23,"public low risk regulated data in their custody. 12/7/25, 9:48 am data protection guide gw information technology the george washington university 4/7 data category risk level regulated high risk restricted medium risk public low risk transmission (emailing) use only secure methods to transmit regulated information.do not include regulated information in the body of an email or as an attachment. to transmit (email) regulated data to"
Data Protection Guide _ GW Information Technology _ The George Washington University,24,"in the body of an email or as an attachment. to transmit (email) regulated data to another university email address, use links instead of attachments. store the regulated information in gw box and email link to the file. regulated data must be encrypted during transmission outside gw network. if there is business need to email regulated data to non- university recipients, it must be encrypted."
Data Protection Guide _ GW Information Technology _ The George Washington University,25,"there is business need to email regulated data to non- university recipients, it must be encrypted. to activate encryption of your university email account, submit gw email encryption access request to gw it. emailing regulated information to or from personal email address is strictly prohibited. use only secure methods to transmit restricted information. to transmit (email) restricted data to another university email address, use links"
Data Protection Guide _ GW Information Technology _ The George Washington University,26,"to transmit restricted information. to transmit (email) restricted data to another university email address, use links instead of attachments. store the restricted information in one of the approved storage systems listed above, and email link to the file. restricted data must be encrypted during transmission outside gw network. if there is business need to email restricted data to non- university recipients, your email account must"
Data Protection Guide _ GW Information Technology _ The George Washington University,27,"there is business need to email restricted data to non- university recipients, your email account must be encrypted. to activate encryption of your university email account, submit gw email encryption access request to gw it. emailing restricted information to or from personal email address is strictly prohibited. no limitations reproduction avoid printing or copying regulated data. the minimum necessary prints copies may be made only"
Data Protection Guide _ GW Information Technology _ The George Washington University,28,"reproduction avoid printing or copying regulated data. the minimum necessary prints copies may be made only by permission of originator or designates. working copies (prints) containing regulated data should be secured at all times and permanently destroyed (shredded) when no longer needed. regulated data should never be printed or copied using public (non- gw) device. as general rule, employees are not allowed to take regulated"
Data Protection Guide _ GW Information Technology _ The George Washington University,29,"copied using public (non- gw) device. as general rule, employees are not allowed to take regulated data in physical form off campus (or to make unofficial copies). avoid printing or copying restricted data. only the minimum necessary prints copies may be made. working copies (prints) containing restricted data should be secured at all times and permanently destroyed (shredded) when no longer needed. restricted data should"
Data Protection Guide _ GW Information Technology _ The George Washington University,30,"be secured at all times and permanently destroyed (shredded) when no longer needed. restricted data should never be printed or copied using public (non-gw) device. as general rule, employees are not allowed to make unofficial copies of restricted data. no limitations disposal regulated data must be disposed of by using gw it approved measures, to protect against unauthorized restricted data must be disposed by using"
Data Protection Guide _ GW Information Technology _ The George Washington University,31,"using gw it approved measures, to protect against unauthorized restricted data must be disposed by using gw it approved measures, to protect no limitations 12/7/25, 9:48 am data protection guide gw information technology the george washington university 5/7 data category risk level regulated high risk restricted medium risk public low risk access or disclosure. regulated information must be destroyed in manner such that the information"
Data Protection Guide _ GW Information Technology _ The George Washington University,32,"low risk access or disclosure. regulated information must be destroyed in manner such that the information can neither be reconstructed nor be readable. against unauthorized access or disclosure. physical security is the protection of personnel, hardware, software, networks, and data from physical actions and events that could cause serious loss or damage to an institution. when it comes to institutional data physical security controls, faculty"
Data Protection Guide _ GW Information Technology _ The George Washington University,33,"loss or damage to an institution. when it comes to institutional data physical security controls, faculty and staff should follow the best practices below. restrict physical access to computers when you are away from your office or workspace. for example, locking the door or using security cables or locking devices. secure access to computers and mobile devices by requiring passwords (except for public computers with"
Data Protection Guide _ GW Information Technology _ The George Washington University,34,"devices. secure access to computers and mobile devices by requiring passwords (except for public computers with no non-public information, such as those in the library or in labs). passwords are integral to security. follow the gw it identity and access management standard for selecting secure userid passwords and how to reset them. log out when finished using gw system. secure access to your computers using"
Data Protection Guide _ GW Information Technology _ The George Washington University,35,to reset them. log out when finished using gw system. secure access to your computers using screen saver or built-in lock feature when you are away from your office or work space. maintain possession or control of your mobile devices and apply appropriate safeguards to the extent possible to reduce the risk of theft and unauthorized access. in the event that gw-owned computer or mobile
Data Protection Guide _ GW Information Technology _ The George Washington University,36,"reduce the risk of theft and unauthorized access. in the event that gw-owned computer or mobile device containing non-public information is lost or stolen, contact gw it (incident@gwu.edu) immediately. cybersecurity risk policy electronic equipment recycling laptop computer and small electronics theft physical access policy surplus university property physical security best practices applicable university policies submit request ithelp@gwu.edu view my tickets reset password classroom support classroom"
Data Protection Guide _ GW Information Technology _ The George Washington University,37,"best practices applicable university policies submit request ithelp@gwu.edu view my tickets reset password classroom support classroom search phone 24 hours days week walk-in walk-in support centers knowledge base explore our knowledge base for how-to articles and guides. it help 12/7/25, 9:48 am data protection guide gw information technology the george washington university 6/7 mailto:incident@gwu.edu mailto:ithelp@gwu.edu academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy"
Data Protection Guide _ GW Information Technology _ The George Washington University,38,"george washington university 6/7 mailto:incident@gwu.edu mailto:ithelp@gwu.edu academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 12/7/25, 9:48 am data protection guide gw information technology the george washington university 7/7 mailto:ithelp@gwu.edu"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,1,"deciding on appropriate use of genai in academic classes libraries academic innovation libraries academic innovation gelman library: 24 hours complete hours info ask us deciding on appropriate use of genai in academic classes although gw has provided general guidance to faculty (see: george washington university guidelines for using generativeai, additional guidance regarding generative artificial intelligence, and educational policy and technology committee guidelines for gai in"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,2,"additional guidance regarding generative artificial intelligence, and educational policy and technology committee guidelines for gai in wid), faculty have flexibility in how and when they encourage, allow, or prohibit students to use genai in their courses. the genai and teaching group (gait) created these guidelines for faculty deciding on appropriate use of genai in academic classes. developing policy that will work for your class and"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,3,"appropriate use of genai in academic classes. developing policy that will work for your class and students 1. review the costs and risks of genai use and factor these into your decision to encourage, allow, or prohibit genai usage. 2. consider ways genai use might facilitate or interfere with learning. this expectations worksheet can help you think about different possible uses of genai. be sure"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,4,"learning. this expectations worksheet can help you think about different possible uses of genai. be sure to consider: skill-based differentiation: foundational courses might restrict genai to ensure basic skills are developed. advanced courses might incorporate genai as professional tool. accessibility and equity: some students may have better access to premium genai tools than others, creating potential inequities. while the library website is unaffected, the current"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,5,"premium genai tools than others, creating potential inequities. while the library website is unaffected, the current cloudflare outage may interrupt web access to some software throughout the day. for example, the software used to schedule tutoring and review sessions for academic commons (penji) as well as other gwu sites and research databases may be intermittently affected. thanks for your patience as we wait for this"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,6,"and research databases may be intermittently affected. thanks for your patience as we wait for this issue to be resolved. center for teaching excellence resources generative artificial intelligence (genai) libraries academic innovation ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic classes libraries academic innovation 1/4 3. ask chatgpt, claude, or another genai tool to complete current assignments. what"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,7,"academic innovation 1/4 3. ask chatgpt, claude, or another genai tool to complete current assignments. what did you want students to learn from writing this assignment, and how might you ensure that learning if genai returns high quality work? consider how you will encourage academic integrity if you do not modify the assignment. 4. discuss what you have learned with colleagues who teach similar courses"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,8,not modify the assignment. 4. discuss what you have learned with colleagues who teach similar courses to explore their perspectives and approaches to the use of genai in academic classes. 5. consider modifying assignments. integrate genai in ways that support learning or make them resistant to completion by existing genai tools. 6. create policies. this tool can help you create policy that will support your
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,9,"genai tools. 6. create policies. this tool can help you create policy that will support your learning goals for students. plan for transparency: if genai is permitted, instruct students to document its use or reflect on how the use impacted their learning. 7. align policies with program/department goals. consider how your course policies fit within broader program or departmental learning objectives. consider how your course"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,10,"how your course policies fit within broader program or departmental learning objectives. consider how your course can help students to improve their genai literacy skills to succeed in your class, future classes, or their future profession. 8. communicate policies. review this guide to plan how to communicate your expectations with students. approved by the generative ai and teaching committee (gait) on 3/31/25. approved by the"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,11,"with students. approved by the generative ai and teaching committee (gait) on 3/31/25. approved by the ept as resources for guidance to faculty on 5/2/2025. navigation center for teaching excellence about the center for teaching excellence (cte) programs special events resources course design making your course more accessible example showcase ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,12,"showcase ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic classes libraries academic innovation 2/4 teaching tips generative artificial intelligence (genai) teaching with generative ai deciding on appropriate use of genai in academic classes communicating your genai expectations to your students ways gw faculty are using genai services get research help course reserves open affordable course materials research instruction"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,13,"faculty are using genai services get research help course reserves open affordable course materials research instruction book/media requests 2130 street nw washington, dc 20052 gelman@gwu.edu ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic classes libraries academic innovation 3/4 mailto:gelman@gwu.edu my account contact gw libraries staff login campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of"
Deciding on Appropriate Use of GenAI in Academic Classes _ Libraries & Academic Innovation,14,"gw libraries staff login campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility ith lib ra ria 11/19/25, 5:59 am deciding on appropriate use of genai in academic classes libraries academic innovation 4/4"
Explore Tools & Services _ GW Information Technology _ The George Washington University,1,"explore tools services gw information technology the george washington university information technology get help explore tools services explore tools services discover tools and resources with ai capabilities to enhance teaching, learning, research, and administrative tasks. learn more about gw it gen ai initiatives and review the evaluation and status of ai tools. for administrative use, refer to the ai guidance and best practices, which includes"
Explore Tools & Services _ GW Information Technology _ The George Washington University,2,"of ai tools. for administrative use, refer to the ai guidance and best practices, which includes gw-approved tools, procurement guidance, and guiding principles for responsible ai use. ai is an emerging technology and is rapidly evolving. please check back often for updates to tools, training, and guidance. all tools and services (a-z) by category software artificial intelligence (ai) adobe creative cloud adobe express premium home"
Explore Tools & Services _ GW Information Technology _ The George Washington University,3,"and services (a-z) by category software artificial intelligence (ai) adobe creative cloud adobe express premium home explore tools services |get started support security academic technology explore tools services gw status about 11/19/25, 5:27 am explore tools services gw information technology the george washington university 1/3 google gemini google notebooklm gw chat microsoft copilot zoom classroom support 11/19/25, 5:27 am explore tools services gw information technology"
Explore Tools & Services _ GW Information Technology _ The George Washington University,4,"gw chat microsoft copilot zoom classroom support 11/19/25, 5:27 am explore tools services gw information technology the george washington university 2/3 submit request ithelp@gwu.edu view my tickets reset password classroom search phone 24 hours days week walk-in walk-in support centers knowledge base explore our knowledge base for how-to articles and guides. it help academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy website privacy"
Explore Tools & Services _ GW Information Technology _ The George Washington University,5,"and guides. it help academic center washington, dc 20052 ithelp@gwu.edu campus advisories eo/nondiscrimination policy website privacy notice contact gw accessibility terms of use copyright report barrier to accessibility 11/19/25, 5:27 am explore tools services gw information technology the george washington university 3/3 mailto:ithelp@gwu.edu mailto:ithelp@gwu.edu"
