Type,ID,Text
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,86,"ai age: reading response edition assignment makeovers in the ai age: essay edition integrating ai into assignments to support student learning uva teaching hub marc watkins, che make ai part of the assignment include an ai-assisted learning template as part of student assignments rethinking your problem sets in the world of generative ai mit tll reimagining assessments in the age of ai assessment for reform"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,87,"world of generative ai mit tll reimagining assessments in the age of ai assessment for reform in the age of artificial intelligence tesqa australia appendices b-f of cornell’s committee report: generative artificial intelligence for education and pedagogy appendix b: courses that develop writing as skill appendix c: creative courses for music, literature, and art appendix d: courses in social sciences appendix e: mathematics, physical sciences,"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,88,"for music, literature, and art appendix d: courses in social sciences appendix e: mathematics, physical sciences, and engineering appendix f: courses in programming filling in research gaps with generative ai carrick, t.h. (2023). john s. knight institute for writing in the disciplines assigning ai: seven approaches for students, with prompts mollick, ethan r. and mollick, lilach, (june 12, 2023). new modes of learning enabled by"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,89,"prompts mollick, ethan r. and mollick, lilach, (june 12, 2023). new modes of learning enabled by ai chatbots: three methods and assignments (december 13, 2022). daniel stanford. incorporating ai in teaching: practical examples for busy instructors brett becker. programming is hard or at least it used to be: educational opportunities and challenges of ai code generation ryan cordell. building (better) book) course taught at uiuc:"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,90,"opportunities and challenges of ai code generation ryan cordell. building (better) book) course taught at uiuc: lab 1: amanuenses to ai prompt engineering coursera course: prompt engineering for chatgpt ethan mollick’s examples of elaborate prompts in assigning ai: ways of using ai in class open ai’s documentation on prompt engineering biases researchers reduce bias in ai models while preserving or improving accuracy mit news, december,"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,91,"engineering biases researchers reduce bias in ai models while preserving or improving accuracy mit news, december, 2024 how harmful are ai’s biases on diverse student populations? stanford hai, october 2024 generative ai bias poses risk to democratic values, research suggests science x, february 2025 lauren leffer, humans absorb bias from ai—and keep it after they stop using the algorithm scientific american better images of ai"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,92,"from ai—and keep it after they stop using the algorithm scientific american better images of ai site to combat bias in ai generated images navigating the biases in llm generative ai: guide to responsible implementation broader implications and critical perspectives: section 6, p. 24 of perry share’s compilation humans are biased generative ai is even worse bloomberg, 2023. ai detection tools generative ai and policy"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,93,"are biased generative ai is even worse bloomberg, 2023. ai detection tools generative ai and policy development: guidance from the mla-cccc joint task force on writing and ai april 2024. anna mills, why i’m using ai detection after all, alongside many other strategies february 2025. christopher ostro big picture look at ai detection tools teaching in higher ed podcast slides video laura dumin, ai detectors:"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,94,"look at ai detection tools teaching in higher ed podcast slides video laura dumin, ai detectors: look at some arguments and where ended up february 2025. derek newton the cheat sheet ,academic honesty blogger with many posts on the use of ai detection software. university of sydney what to do about assessments if we can’t out-design or out-run ai? danny liu and adam bridgeman, 2023"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,95,"do about assessments if we can’t out-design or out-run ai? danny liu and adam bridgeman, 2023 follow-up faq 2025 joseph thibault, agentic ai academic integrity ai detectors don’t work. here’s what to do instead mit sloan teaching learning technologies, references chi, m. t., de leeuw, n., chiu, m., lavancher, c. (1994). eliciting self-explanations improves understanding. cognitive science 18(3), 439-477. gleason, nancy (2022). chatgpt and the"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,96,"c. (1994). eliciting self-explanations improves understanding. cognitive science 18(3), 439-477. gleason, nancy (2022). chatgpt and the rise of ai writers: how should higher education respond? times higher education mcknight, lucinda (2022). eight ways to engage with ai writers in higher education. times higher education mollick, e., mollick, l. (2022). new modes of learning enabled by ai chatbots: three methods and assignments. social science research network"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,97,"new modes of learning enabled by ai chatbots: three methods and assignments. social science research network warner, j. (2022, august 31). the biggest mistake see college freshmen make. slate magazine thanks to dr. rachel remmel at the university of rochester tlc for passing along many of these resources ↩︎ mit teaching learning lab division of graduate and undergraduate education 400 main street room e19-611 cambridge,"
tll.mit.edu_teaching-resources_course-design_gen-ai-your-course,98,"mit teaching learning lab division of graduate and undergraduate education 400 main street room e19-611 cambridge, ma 02142 617.253.2850 tll@mit.edu sign up for our newsletter! privacy accessibility this website provides research-based resources that members of the mit community may use and/or adapt as needed in their own teaching and learning contexts. search"
